sa2_code21,poi_count,mean_income,total_businesses,total_people,z_poi,z_income,z_business,z_population,final_score
119011356,14,56215,59,12795,-0.3645278343747469,-0.6110917480150768,-0.23209099270741496,-0.4321574772501642,-0.425535568708463
119011356,14,56215,267,12795,-0.3645278343747469,-0.6110917480150768,1.6176049263505683,-0.4321574772501642,-0.055596384896866274
119011356,14,56215,14,12795,-0.3645278343747469,-0.6110917480150768,-0.6322655905805363,-0.4321574772501642,-0.5055704882830873
119011356,14,56215,85,12795,-0.3645278343747469,-0.6110917480150768,-0.000879002825167012,-0.4321574772501642,-0.3792931707320134
119011356,14,56215,327,12795,-0.3645278343747469,-0.6110917480150768,2.1511710568480638,-0.4321574772501642,0.051116841202632796
119011356,14,56215,186,12795,-0.3645278343747469,-0.6110917480150768,0.8972906501789499,-0.4321574772501642,-0.19965924013118996
119011356,14,56215,88,12795,-0.3645278343747469,-0.6110917480150768,0.02579930369970775,-0.4321574772501642,-0.3739575094270384
119011356,14,56215,21,12795,-0.3645278343747469,-0.6110917480150768,-0.5700162086891619,-0.4321574772501642,-0.4931206119048124
119011356,14,56215,24,12795,-0.3645278343747469,-0.6110917480150768,-0.5433379021642871,-0.4321574772501642,-0.4877849505998374
119011356,14,56215,70,12795,-0.3645278343747469,-0.6110917480150768,-0.13427053544954082,-0.4321574772501642,-0.4059714772568881
119011356,14,56215,18,12795,-0.3645278343747469,-0.6110917480150768,-0.5966945152140367,-0.4321574772501642,-0.49845627320978736
119011356,14,56215,162,12795,-0.3645278343747469,-0.6110917480150768,0.6838641979799519,-0.4321574772501642,-0.2423445305709896
119011358,13,64516,6,17214,-0.43888425830193406,0.26530177703917374,-0.7034077413135358,0.5158617932600303,-0.08958393398952919
119011358,13,64516,3,17214,-0.43888425830193406,0.26530177703917374,-0.7300860478384105,0.5158617932600303,-0.09491959529450411
119011358,13,64516,91,17214,-0.43888425830193406,0.26530177703917374,0.05247761022458251,0.5158617932600303,0.06159313631809448
119011358,13,64516,3,17214,-0.43888425830193406,0.26530177703917374,-0.7300860478384105,0.5158617932600303,-0.09491959529450411
119011358,13,64516,418,17214,-0.43888425830193406,0.26530177703917374,2.960413021435931,0.5158617932600303,0.6431802185603643
119011358,13,64516,90,17214,-0.43888425830193406,0.26530177703917374,0.04358484138295759,0.5158617932600303,0.0598145825497695
119011358,13,64516,121,17214,-0.43888425830193406,0.26530177703917374,0.31926067547333015,0.5158617932600303,0.11494974936784401
119011358,13,64516,49,17214,-0.43888425830193406,0.26530177703917374,-0.32101868112366416,0.5158617932600303,-0.013106121951554861
119011358,13,64516,178,17214,-0.43888425830193406,0.26530177703917374,0.8261484994459506,0.5158617932600303,0.2163273141623681
119011358,13,64516,7,17214,-0.43888425830193406,0.26530177703917374,-0.6945149724719109,0.5158617932600303,-0.08780538022120421
119011358,13,64516,50,17214,-0.43888425830193406,0.26530177703917374,-0.31212591228203923,0.5158617932600303,-0.011327568183229872
119011358,13,64516,178,17214,-0.43888425830193406,0.26530177703917374,0.8261484994459506,0.5158617932600303,0.2163273141623681
119011358,13,64516,187,17214,-0.43888425830193406,0.26530177703917374,0.9061834190205749,0.5158617932600303,0.23233429807729294
119011358,13,64516,96,17214,-0.43888425830193406,0.26530177703917374,0.09694145443270712,0.5158617932600303,0.0704859051597194
119011358,13,64516,15,17214,-0.43888425830193406,0.26530177703917374,-0.6233728217389114,0.5158617932600303,-0.0735769500746043
119011358,13,64516,28,17214,-0.43888425830193406,0.26530177703917374,-0.5077668267977875,0.5158617932600303,-0.05045575108637951
119011358,13,64516,81,17214,-0.43888425830193406,0.26530177703917374,-0.03645007819166669,0.5158617932600303,0.04380759863484464
119011358,13,64516,17,17214,-0.43888425830193406,0.26530177703917374,-0.6055872840556616,0.5158617932600303,-0.07001984253795435
119011358,13,64516,90,17214,-0.43888425830193406,0.26530177703917374,0.04358484138295759,0.5158617932600303,0.0598145825497695
119011360,8,63369,0,17710,-0.81066637793787,0.1442051172105717,-0.7567643543632853,0.6222699304342907,-0.22683726300398838
119011360,8,63369,0,17710,-0.81066637793787,0.1442051172105717,-0.7567643543632853,0.6222699304342907,-0.22683726300398838
119011360,8,63369,41,17710,-0.81066637793787,0.1442051172105717,-0.3921608318566635,0.6222699304342907,-0.15391655850266406
119011360,8,63369,8,17710,-0.81066637793787,0.1442051172105717,-0.6856222036302859,0.6222699304342907,-0.21260883285738857
119011360,8,63369,365,17710,-0.81066637793787,0.1442051172105717,2.4890962728298107,0.6222699304342907,0.4223348624346308
119011360,8,63369,43,17710,-0.81066637793787,0.1442051172105717,-0.3743752941734137,0.6222699304342907,-0.1503594509660141
119011360,8,63369,91,17710,-0.81066637793787,0.1442051172105717,0.05247761022458251,0.6222699304342907,-0.06498887008641485
119011360,8,63369,58,17710,-0.81066637793787,0.1442051172105717,-0.24098376154903986,0.6222699304342907,-0.12368114444113931
119011360,8,63369,196,17710,-0.81066637793787,0.1442051172105717,0.9862183385951991,0.6222699304342907,0.1217592755877085
119011360,8,63369,10,17710,-0.81066637793787,0.1442051172105717,-0.6678366659470361,0.6222699304342907,-0.20905172532073857
119011360,8,63369,43,17710,-0.81066637793787,0.1442051172105717,-0.3743752941734137,0.6222699304342907,-0.1503594509660141
119011360,8,63369,101,17710,-0.81066637793787,0.1442051172105717,0.1414052986408317,0.6222699304342907,-0.04720333240316499
119011360,8,63369,139,17710,-0.81066637793787,0.1442051172105717,0.4793305146225787,0.6222699304342907,0.020381710793184404
119011360,8,63369,69,17710,-0.81066637793787,0.1442051172105717,-0.14316330429116575,0.6222699304342907,-0.1041170529895645
119011360,8,63369,5,17710,-0.81066637793787,0.1442051172105717,-0.7123005101551606,0.6222699304342907,-0.21794449416236344
119011360,8,63369,25,17710,-0.81066637793787,0.1442051172105717,-0.5344451333226622,0.6222699304342907,-0.18237341879586377
119011360,8,63369,101,17710,-0.81066637793787,0.1442051172105717,0.1414052986408317,0.6222699304342907,-0.04720333240316499
119011360,8,63369,14,17710,-0.81066637793787,0.1442051172105717,-0.6322655905805363,0.6222699304342907,-0.2019375102474386
119011360,8,63369,70,17710,-0.81066637793787,0.1442051172105717,-0.13427053544954082,0.6222699304342907,-0.1023384992212395
119011361,15,53767,3,22580,-0.29017141044755973,-0.8695439043014044,-0.7300860478384105,1.667043374060597,-0.16052312918025186
119011361,15,53767,0,22580,-0.29017141044755973,-0.8695439043014044,-0.7567643543632853,1.667043374060597,-0.16585879048522678
119011361,15,53767,60,22580,-0.29017141044755973,-0.8695439043014044,-0.22319822386579002,1.667043374060597,-0.05914556438572777
119011361,15,53767,6,22580,-0.29017141044755973,-0.8695439043014044,-0.7034077413135358,1.667043374060597,-0.15518746787527693
119011361,15,53767,542,22580,-0.29017141044755973,-0.8695439043014044,4.063116357797422,1.667043374060597,0.7981173519469147
119011361,15,53767,58,22580,-0.29017141044755973,-0.8695439043014044,-0.24098376154903986,1.667043374060597,-0.06270267192237772
119011361,15,53767,138,22580,-0.29017141044755973,-0.8695439043014044,0.47043774578095376,1.667043374060597,0.07958162954362102
119011361,15,53767,61,22580,-0.29017141044755973,-0.8695439043014044,-0.2143054550241651,1.667043374060597,-0.05736701061740279
119011361,15,53767,348,22580,-0.29017141044755973,-0.8695439043014044,2.337919202522187,1.667043374060597,0.45307792089186766
119011361,15,53767,13,22580,-0.29017141044755973,-0.8695439043014044,-0.6411583594221613,1.667043374060597,-0.14273759149700205
119011361,15,53767,44,22580,-0.29017141044755973,-0.8695439043014044,-0.36548252533178877,1.667043374060597,-0.08760242467892754
119011361,15,53767,99,22580,-0.29017141044755973,-0.8695439043014044,0.12361976095758187,1.667043374060597,0.010218032578946601
119011361,15,53767,156,22580,-0.29017141044755973,-0.8695439043014044,0.6305075849302023,1.667043374060597,0.11159559737347072
119011361,15,53767,108,22580,-0.29017141044755973,-0.8695439043014044,0.20365468053220617,1.667043374060597,0.02622501649387149
119011361,15,53767,14,22580,-0.29017141044755973,-0.8695439043014044,-0.6322655905805363,1.667043374060597,-0.14095903772867702
119011361,15,53767,27,22580,-0.29017141044755973,-0.8695439043014044,-0.5166595956394124,1.667043374060597,-0.11783783874045223
119011361,15,53767,126,22580,-0.29017141044755973,-0.8695439043014044,0.36372451968145475,1.667043374060597,0.05823898432372121
119011361,15,53767,10,22580,-0.29017141044755973,-0.8695439043014044,-0.6678366659470361,1.667043374060597,-0.14807325280197697
119011361,15,53767,106,22580,-0.29017141044755973,-0.8695439043014044,0.1858691428489563,1.667043374060597,0.022667908957221483
119011571,6,51688,4,17050,-0.9593792257922443,-1.0890381987945723,-0.7211932789967855,0.4806784575814443,-0.6626281916591132
119011571,6,51688,3,17050,-0.9593792257922443,-1.0890381987945723,-0.7300860478384105,0.4806784575814443,-0.6644067454274382
119011571,6,51688,53,17050,-0.9593792257922443,-1.0890381987945723,-0.2854476057571645,0.4806784575814443,-0.5754790570111891
119011571,6,51688,7,17050,-0.9593792257922443,-1.0890381987945723,-0.6945149724719109,0.4806784575814443,-0.6572925303541383
119011571,6,51688,385,17050,-0.9593792257922443,-1.0890381987945723,2.666951649662309,0.4806784575814443,0.015000794072705714
119011571,6,51688,59,17050,-0.9593792257922443,-1.0890381987945723,-0.23209099270741496,0.4806784575814443,-0.5648077344012391
119011571,6,51688,158,17050,-0.9593792257922443,-1.0890381987945723,0.6482931226134522,0.4806784575814443,-0.38873091133706567
119011571,6,51688,91,17050,-0.9593792257922443,-1.0890381987945723,0.05247761022458251,0.4806784575814443,-0.5078940138148396
119011571,6,51688,422,17050,-0.9593792257922443,-1.0890381987945723,2.995984096802431,0.4806784575814443,0.08080728350073008
119011571,6,51688,24,17050,-0.9593792257922443,-1.0890381987945723,-0.5433379021642871,0.4806784575814443,-0.6270571162926135
119011571,6,51688,81,17050,-0.9593792257922443,-1.0890381987945723,-0.03645007819166669,0.4806784575814443,-0.5256795514980894
119011571,6,51688,201,17050,-0.9593792257922443,-1.0890381987945723,1.0306821828033237,0.4806784575814443,-0.3122530992990914
119011571,6,51688,245,17050,-0.9593792257922443,-1.0890381987945723,1.4219640118348202,0.4806784575814443,-0.23399673349279204
119011571,6,51688,122,17050,-0.9593792257922443,-1.0890381987945723,0.328153444314955,0.4806784575814443,-0.45275884699676505
119011571,6,51688,39,17050,-0.9593792257922443,-1.0890381987945723,-0.40994636953991337,0.4806784575814443,-0.6003788097677388
119011571,6,51688,46,17050,-0.9593792257922443,-1.0890381987945723,-0.3476969876485389,0.4806784575814443,-0.5879289333894638
119011571,6,51688,223,17050,-0.9593792257922443,-1.0890381987945723,1.226323097319072,0.4806784575814443,-0.2731249163959417
119011571,6,51688,9,17050,-0.9593792257922443,-1.0890381987945723,-0.676729434788661,0.4806784575814443,-0.6537354228174883
119011571,6,51688,83,17050,-0.9593792257922443,-1.0890381987945723,-0.018664540508416854,0.4806784575814443,-0.5221224439614395
119011572,3,50007,4,18500,-1.1824484975738059,-1.2665129025189663,-0.7211932789967855,0.7917506327884554,-0.7205769492694977
119011572,3,50007,0,18500,-1.1824484975738059,-1.2665129025189663,-0.7567643543632853,0.7917506327884554,-0.7276911643427976
119011572,3,50007,174,18500,-1.1824484975738059,-1.2665129025189663,0.7905774240794509,0.7917506327884554,-0.4182228086542503
119011572,3,50007,12,18500,-1.1824484975738059,-1.2665129025189663,-0.6500511282637862,0.7917506327884554,-0.7063485191228978
119011572,3,50007,459,18500,-1.1824484975738059,-1.2665129025189663,3.325016543942553,0.7917506327884554,0.08866501531837012
119011572,3,50007,158,18500,-1.1824484975738059,-1.2665129025189663,0.6482931226134522,0.7917506327884554,-0.44667966894745004
119011572,3,50007,187,18500,-1.1824484975738059,-1.2665129025189663,0.9061834190205749,0.7917506327884554,-0.3951016096660256
119011572,3,50007,114,18500,-1.1824484975738059,-1.2665129025189663,0.2570112935819557,0.7917506327884554,-0.5249360347537494
119011572,3,50007,440,18500,-1.1824484975738059,-1.2665129025189663,3.1560539359516797,0.7917506327884554,0.054872493720195425
119011572,3,50007,19,18500,-1.1824484975738059,-1.2665129025189663,-0.5878017463724118,0.7917506327884554,-0.6938986427446229
119011572,3,50007,77,18500,-1.1824484975738059,-1.2665129025189663,-0.07202115355816638,0.7917506327884554,-0.5907425241817739
119011572,3,50007,260,18500,-1.1824484975738059,-1.2665129025189663,1.555355544459194,0.7917506327884554,-0.26526718457830173
119011572,3,50007,217,18500,-1.1824484975738059,-1.2665129025189663,1.1729664842693224,0.7917506327884554,-0.3417449966162761
119011572,3,50007,131,18500,-1.1824484975738059,-1.2665129025189663,0.40818836388957935,0.7917506327884554,-0.49470062069222465
119011572,3,50007,21,18500,-1.1824484975738059,-1.2665129025189663,-0.5700162086891619,0.7917506327884554,-0.6903415352079729
119011572,3,50007,46,18500,-1.1824484975738059,-1.2665129025189663,-0.3476969876485389,0.7917506327884554,-0.6458776909998484
119011572,3,50007,174,18500,-1.1824484975738059,-1.2665129025189663,0.7905774240794509,0.7917506327884554,-0.4182228086542503
119011572,3,50007,12,18500,-1.1824484975738059,-1.2665129025189663,-0.6500511282637862,0.7917506327884554,-0.7063485191228978
119011572,3,50007,180,18500,-1.1824484975738059,-1.2665129025189663,0.8439340371292005,0.7917506327884554,-0.40755148604430047
119011655,8,56502,4,14698,-0.81066637793787,-0.5807911888426193,-0.7211932789967855,-0.023902063857790305,-0.566456338605062
119011655,8,56502,0,14698,-0.81066637793787,-0.5807911888426193,-0.7567643543632853,-0.023902063857790305,-0.5735705536783618
119011655,8,56502,80,14698,-0.81066637793787,-0.5807911888426193,-0.04534284703329162,-0.023902063857790305,-0.43128625221236316
119011655,8,56502,7,14698,-0.81066637793787,-0.5807911888426193,-0.6945149724719109,-0.023902063857790305,-0.561120677300087
119011655,8,56502,492,14698,-0.81066637793787,-0.5807911888426193,3.6184779157161757,-0.023902063857790305,0.3014779003375304
119011655,8,56502,90,14698,-0.81066637793787,-0.5807911888426193,0.04358484138295759,-0.023902063857790305,-0.4135007145291133
119011655,8,56502,140,14698,-0.81066637793787,-0.5807911888426193,0.48822328346420363,-0.023902063857790305,-0.3245730261128641
119011655,8,56502,62,14698,-0.81066637793787,-0.5807911888426193,-0.2054126861825402,-0.023902063857790305,-0.46330022004221283
119011655,8,56502,336,14698,-0.81066637793787,-0.5807911888426193,2.2312059764226877,-0.023902063857790305,0.02402351247883271
119011655,8,56502,7,14698,-0.81066637793787,-0.5807911888426193,-0.6945149724719109,-0.023902063857790305,-0.561120677300087
119011655,8,56502,49,14698,-0.81066637793787,-0.5807911888426193,-0.32101868112366416,-0.023902063857790305,-0.4864214190304377
119011655,8,56502,149,14698,-0.81066637793787,-0.5807911888426193,0.5682582030388279,-0.023902063857790305,-0.30856604219793926
119011655,8,56502,146,14698,-0.81066637793787,-0.5807911888426193,0.5415798965139531,-0.023902063857790305,-0.3139017035029142
119011655,8,56502,104,14698,-0.81066637793787,-0.5807911888426193,0.16808360516570647,-0.023902063857790305,-0.38860096177256354
119011655,8,56502,21,14698,-0.81066637793787,-0.5807911888426193,-0.5700162086891619,-0.023902063857790305,-0.5362209245435372
119011655,8,56502,22,14698,-0.81066637793787,-0.5807911888426193,-0.561123439847537,-0.023902063857790305,-0.5344423707752122
119011655,8,56502,81,14698,-0.81066637793787,-0.5807911888426193,-0.03645007819166669,-0.023902063857790305,-0.42950769844403813
119011655,8,56502,9,14698,-0.81066637793787,-0.5807911888426193,-0.676729434788661,-0.023902063857790305,-0.557563569763437
119011655,8,56502,63,14698,-0.81066637793787,-0.5807911888426193,-0.19651991734091526,-0.023902063857790305,-0.46152166627388785
119011656,4,54796,4,13444,-1.1080920736466187,-0.7609053140977152,-0.7211932789967855,-0.29292586227819856,-0.763523044578297
119011656,4,54796,3,13444,-1.1080920736466187,-0.7609053140977152,-0.7300860478384105,-0.29292586227819856,-0.7653015983466218
119011656,4,54796,38,13444,-1.1080920736466187,-0.7609053140977152,-0.4188391383815383,-0.29292586227819856,-0.7030522164552475
119011656,4,54796,6,13444,-1.1080920736466187,-0.7609053140977152,-0.7034077413135358,-0.29292586227819856,-0.7599659370416469
119011656,4,54796,448,13444,-1.1080920736466187,-0.7609053140977152,3.227196086684679,-0.29292586227819856,0.026154828557996057
119011656,4,54796,61,13444,-1.1080920736466187,-0.7609053140977152,-0.2143054550241651,-0.29292586227819856,-0.6621454797837729
119011656,4,54796,130,13444,-1.1080920736466187,-0.7609053140977152,0.3992955950479544,-0.29292586227819856,-0.5394252697693489
119011656,4,54796,74,13444,-1.1080920736466187,-0.7609053140977152,-0.09869946008304113,-0.29292586227819856,-0.639024280795548
119011656,4,54796,285,13444,-1.1080920736466187,-0.7609053140977152,1.777674765499817,-0.29292586227819856,-0.2637494356789764
119011656,4,54796,8,13444,-1.1080920736466187,-0.7609053140977152,-0.6856222036302859,-0.29292586227819856,-0.7564088295049971
119011656,4,54796,34,13444,-1.1080920736466187,-0.7609053140977152,-0.45441021374803797,-0.29292586227819856,-0.7101664315285474
119011656,4,54796,128,13444,-1.1080920736466187,-0.7609053140977152,0.38151005736470456,-0.29292586227819856,-0.542982377305999
119011656,4,54796,114,13444,-1.1080920736466187,-0.7609053140977152,0.2570112935819557,-0.29292586227819856,-0.5678821300625487
119011656,4,54796,92,13444,-1.1080920736466187,-0.7609053140977152,0.06137037906620743,-0.29292586227819856,-0.6070103129656983
119011656,4,54796,26,13444,-1.1080920736466187,-0.7609053140977152,-0.5255523644810374,-0.29292586227819856,-0.7243948616751472
119011656,4,54796,20,13444,-1.1080920736466187,-0.7609053140977152,-0.5789089775307869,-0.29292586227819856,-0.7350661842850972
119011656,4,54796,109,13444,-1.1080920736466187,-0.7609053140977152,0.21254744937383108,-0.29292586227819856,-0.5767748989041737
119011656,4,54796,6,13444,-1.1080920736466187,-0.7609053140977152,-0.7034077413135358,-0.29292586227819856,-0.7599659370416469
119011656,4,54796,67,13444,-1.1080920736466187,-0.7609053140977152,-0.16094884197441559,-0.29292586227819856,-0.651474157173823
119011657,37,67642,3,11369,1.3456699159505583,0.5953350452381362,-0.7300860478384105,-0.7380808716261628,0.2886681044636937
119011657,37,67642,0,11369,1.3456699159505583,0.5953350452381362,-0.7567643543632853,-0.7380808716261628,0.28333244315871875
119011657,37,67642,22,11369,1.3456699159505583,0.5953350452381362,-0.561123439847537,-0.7380808716261628,0.32246062606186837
119011657,37,67642,4,11369,1.3456699159505583,0.5953350452381362,-0.7211932789967855,-0.7380808716261628,0.29044665823201865
119011657,37,67642,228,11369,1.3456699159505583,0.5953350452381362,1.2707869415271964,-0.7380808716261628,0.688842702336815
119011657,37,67642,22,11369,1.3456699159505583,0.5953350452381362,-0.561123439847537,-0.7380808716261628,0.32246062606186837
119011657,37,67642,36,11369,1.3456699159505583,0.5953350452381362,-0.4366246760647881,-0.7380808716261628,0.34736037881841814
119011657,37,67642,27,11369,1.3456699159505583,0.5953350452381362,-0.5166595956394124,-0.7380808716261628,0.3313533949034933
119011657,37,67642,95,11369,1.3456699159505583,0.5953350452381362,0.0880486855910822,-0.7380808716261628,0.45229505114959223
119011657,37,67642,9,11369,1.3456699159505583,0.5953350452381362,-0.676729434788661,-0.7380808716261628,0.2993394270736436
119011657,37,67642,32,11369,1.3456699159505583,0.5953350452381362,-0.4721957514312878,-0.7380808716261628,0.34024616374511824
119011657,37,67642,48,11369,1.3456699159505583,0.5953350452381362,-0.3299114499652891,-0.7380808716261628,0.368703024038318
119011657,37,67642,80,11369,1.3456699159505583,0.5953350452381362,-0.04534284703329162,-0.7380808716261628,0.42561674462471744
119011657,37,67642,43,11369,1.3456699159505583,0.5953350452381362,-0.3743752941734137,-0.7380808716261628,0.3598102551966931
119011657,37,67642,0,11369,1.3456699159505583,0.5953350452381362,-0.7567643543632853,-0.7380808716261628,0.28333244315871875
119011657,37,67642,12,11369,1.3456699159505583,0.5953350452381362,-0.6500511282637862,-0.7380808716261628,0.30467508837861856
119011657,37,67642,42,11369,1.3456699159505583,0.5953350452381362,-0.3832680630150386,-0.7380808716261628,0.35803170142836804
119011657,37,67642,12,11369,1.3456699159505583,0.5953350452381362,-0.6500511282637862,-0.7380808716261628,0.30467508837861856
119011657,37,67642,41,11369,1.3456699159505583,0.5953350452381362,-0.3921608318566635,-0.7380808716261628,0.3562531476600431
119011658,24,72042,0,16012,0.3790364048971249,1.0598732346416662,-0.7567643543632853,0.25799368664014943,0.3319187583170101
119011658,24,72042,3,16012,0.3790364048971249,1.0598732346416662,-0.7300860478384105,0.25799368664014943,0.3372544196219851
119011658,24,72042,31,16012,0.3790364048971249,1.0598732346416662,-0.4810885202729127,0.25799368664014943,0.38705392513508463
119011658,24,72042,8,16012,0.3790364048971249,1.0598732346416662,-0.6856222036302859,0.25799368664014943,0.34614718846361003
119011658,24,72042,339,16012,0.3790364048971249,1.0598732346416662,2.2578842829475625,0.25799368664014943,0.9348484857791798
119011658,24,72042,31,16012,0.3790364048971249,1.0598732346416662,-0.4810885202729127,0.25799368664014943,0.38705392513508463
119011658,24,72042,72,16012,0.3790364048971249,1.0598732346416662,-0.11648499776629098,0.25799368664014943,0.459974629636409
119011658,24,72042,46,16012,0.3790364048971249,1.0598732346416662,-0.3476969876485389,0.25799368664014943,0.4137322316599594
119011658,24,72042,125,16012,0.3790364048971249,1.0598732346416662,0.3548317508398298,0.25799368664014943,0.5542379793576332
119011658,24,72042,10,16012,0.3790364048971249,1.0598732346416662,-0.6678366659470361,0.25799368664014943,0.34970429600026
119011658,24,72042,46,16012,0.3790364048971249,1.0598732346416662,-0.3476969876485389,0.25799368664014943,0.4137322316599594
119011658,24,72042,101,16012,0.3790364048971249,1.0598732346416662,0.1414052986408317,0.25799368664014943,0.5115526889178336
119011658,24,72042,151,16012,0.3790364048971249,1.0598732346416662,0.5860437407220778,0.25799368664014943,0.6004803773340828
119011658,24,72042,72,16012,0.3790364048971249,1.0598732346416662,-0.11648499776629098,0.25799368664014943,0.459974629636409
119011658,24,72042,7,16012,0.3790364048971249,1.0598732346416662,-0.6945149724719109,0.25799368664014943,0.344368634695285
119011658,24,72042,24,16012,0.3790364048971249,1.0598732346416662,-0.5433379021642871,0.25799368664014943,0.37460404875680975
119011658,24,72042,99,16012,0.3790364048971249,1.0598732346416662,0.12361976095758187,0.25799368664014943,0.5079955813811836
